INV	INV	{"备注": "存货"}	{"items": [{"停用": false, "品牌": "", "属性": "外购", "参考成本": 5, "存货名称": "包装木箱", "存货编码": "CL005", "建档日期": "2026-01-15", "所属类别": "包装物", "最新成本": 5, "规格型号": "1200×800", "计价方式": "移动平均", "计量单位": "件"}, {"停用": false, "品牌": "", "属性": "外购", "参考成本": 4.2, "存货名称": "45#圆钢", "存货编码": "CL001", "建档日期": "2026-01-05", "所属类别": "原材料", "最新成本": 4.2, "规格型号": "Φ60", "计价方式": "移动平均", "计量单位": "kg"}, {"停用": false, "品牌": "", "属性": "外购", "参考成本": 12.8, "存货名称": "6061铝锭", "存货编码": "CL002", "建档日期": "2026-01-05", "所属类别": "原材料", "最新成本": 12.8, "规格型号": "A00", "计价方式": "移动平均", "计量单位": "kg"}, {"停用": false, "品牌": "", "属性": "外购", "参考成本": 13.5, "存货名称": "6063铝棒", "存货编码": "CL003", "建档日期": "2026-01-05", "所属类别": "原材料", "最新成本": 13.5, "规格型号": "Φ120", "计价方式": "移动平均", "计量单位": "kg"}, {"停用": false, "品牌": "轻铝", "属性": "自制", "参考成本": 10.2, "存货名称": "铝棒 Φ80", "存货编码": "CP001", "建档日期": "2026-01-05", "所属类别": "产成品", "最新成本": 10.2, "规格型号": "Φ80×3000", "计价方式": "移动平均", "计量单位": "件"}, {"停用": false, "品牌": "轻铝", "属性": "自制", "参考成本": 8.6, "存货名称": "铝板 6061", "存货编码": "CP002", "建档日期": "2026-01-05", "所属类别": "产成品", "最新成本": 8.6, "规格型号": "1500×3000×2", "计价方式": "移动平均", "计量单位": "件"}, {"停用": false, "品牌": "轻铝", "属性": "自制", "参考成本": 18.4, "存货名称": "铝型材-散热片", "存货编码": "CP003", "建档日期": "2026-01-06", "所属类别": "产成品", "最新成本": 18.4, "规格型号": "XD-6063-T5", "计价方式": "移动平均", "计量单位": "件"}, {"停用": false, "品牌": "精工", "属性": "自制", "参考成本": 210, "存货名称": "减速箱体 A", "存货编码": "CP004", "建档日期": "2026-01-08", "所属类别": "产成品", "最新成本": 210, "规格型号": "JS-400", "计价方式": "个别计价", "计量单位": "件"}, {"停用": false, "品牌": "精工", "属性": "自制", "参考成本": 4.6, "存货名称": "轴套 C", "存货编码": "CP005", "建档日期": "2026-01-10", "所属类别": "产成品", "最新成本": 4.6, "规格型号": "ZT-C-30", "计价方式": "移动平均", "计量单位": "件"}, {"停用": false, "品牌": "", "属性": "外购", "参考成本": 18, "存货名称": "切削液", "存货编码": "CL004", "建档日期": "2026-01-12", "所属类别": "辅助材料", "最新成本": 18, "规格型号": "20L/桶", "计价方式": "移动平均", "计量单位": "升"}]}
INV_PRICE	存货价格本	{"备注": "存货价格本"}	{"prices": [{"品牌": "轻铝", "备注": "", "编号": "IP-001", "扣率%": 0, "委外价": 0, "建档人": "admin", "操作员": "admin", "采购价": 10.2, "零售价": 19.5, "加价率%": 15, "存货名称": "铝棒 Φ80", "存货编码": "CP001", "最低售价": 12.2, "最新售价": 15.5, "最新进价": 10.2, "最高进价": 10.8, "规格型号": "Φ80×3000", "计量单位": "件", "一级批发价": 14.5, "三级批发价": 13.2, "二级批发价": 13.8, "五级批发价": 12.2, "四级批发价": 12.8, "普通客户价": 15.5, "最高委外价": 0, "最近修改日期": "2026-08-10"}, {"品牌": "轻铝", "备注": "", "编号": "IP-002", "扣率%": 0, "委外价": 0, "建档人": "admin", "操作员": "admin", "采购价": 8.6, "零售价": 16, "加价率%": 15, "存货名称": "铝板 6061", "存货编码": "CP002", "最低售价": 9.8, "最新售价": 12.8, "最新进价": 8.6, "最高进价": 9.2, "规格型号": "1500×3000×2", "计量单位": "件", "一级批发价": 11.8, "三级批发价": 10.6, "二级批发价": 11.2, "五级批发价": 9.8, "四级批发价": 10.2, "普通客户价": 12.8, "最高委外价": 0, "最近修改日期": "2026-08-10"}, {"品牌": "轻铝", "备注": "", "编号": "IP-003", "扣率%": 0, "委外价": 0, "建档人": "admin", "操作员": "admin", "采购价": 18.4, "零售价": 28, "加价率%": 15, "存货名称": "铝型材-散热片", "存货编码": "CP003", "最低售价": 18.2, "最新售价": 22.6, "最新进价": 18.4, "最高进价": 19, "规格型号": "XD-6063-T5", "计量单位": "件", "一级批发价": 21.2, "三级批发价": 19.6, "二级批发价": 20.4, "五级批发价": 18.2, "四级批发价": 18.8, "普通客户价": 22.6, "最高委外价": 0, "最近修改日期": "2026-08-11"}, {"品牌": "精工", "备注": "", "编号": "IP-004", "扣率%": 0, "委外价": 0, "建档人": "admin", "操作员": "admin", "采购价": 210, "零售价": 320, "加价率%": 12, "存货名称": "减速箱体 A", "存货编码": "CP004", "最低售价": 210, "最新售价": 260, "最新进价": 210, "最高进价": 225, "规格型号": "JS-400", "计量单位": "件", "一级批发价": 245, "三级批发价": 225, "二级批发价": 235, "五级批发价": 210, "四级批发价": 218, "普通客户价": 260, "最高委外价": 0, "最近修改日期": "2026-08-11"}, {"品牌": "精工", "备注": "", "编号": "IP-005", "扣率%": 0, "委外价": 0, "建档人": "admin", "操作员": "admin", "采购价": 4.6, "零售价": 9, "加价率%": 15, "存货名称": "轴套 C", "存货编码": "CP005", "最低售价": 4.8, "最新售价": 6.8, "最新进价": 4.6, "最高进价": 5, "规格型号": "ZT-C-30", "计量单位": "件", "一级批发价": 6.2, "三级批发价": 5.4, "二级批发价": 5.8, "五级批发价": 4.8, "四级批发价": 5, "普通客户价": 6.8, "最高委外价": 0, "最近修改日期": "2026-08-12"}]}
OP	工序	{"备注": "工序"}	{"operations": [{"备注": "", "编号": "OP-001", "换算率": 1, "辅单位": "件", "关键工序": false, "加工方式": "自制", "工序名称": "下料", "工序编码": "PX001", "是否停用": false, "计件依据": "合格数量", "默认车间": "熔铸车间", "标准合格率%": 100, "按辅单位计价": false, "默认工资类型": "计件"}, {"备注": "", "编号": "OP-002", "换算率": 1, "辅单位": "件", "关键工序": true, "加工方式": "自制", "工序名称": "车削", "工序编码": "PX002", "是否停用": false, "计件依据": "合格数量", "默认车间": "熔铸车间", "标准合格率%": 98, "按辅单位计价": false, "默认工资类型": "计件"}, {"备注": "", "编号": "OP-003", "换算率": 1, "辅单位": "件", "关键工序": true, "加工方式": "自制", "工序名称": "铣削", "工序编码": "PX003", "是否停用": false, "计件依据": "合格数量", "默认车间": "精整车间", "标准合格率%": 97, "按辅单位计价": false, "默认工资类型": "计件"}, {"备注": "委外工序", "编号": "OP-004", "换算率": 1, "辅单位": "kg", "关键工序": true, "加工方式": "委外", "工序名称": "热处理", "工序编码": "PX005", "是否停用": false, "计件依据": "完工数量", "默认车间": "轧制车间", "标准合格率%": 100, "按辅单位计价": true, "默认工资类型": "计时"}, {"备注": "", "编号": "OP-005", "换算率": 1, "辅单位": "件", "关键工序": false, "加工方式": "自制", "工序名称": "检验", "工序编码": "PX007", "是否停用": false, "计件依据": "完工数量", "默认车间": "测试车间", "标准合格率%": 100, "按辅单位计价": false, "默认工资类型": "计时"}]}
PARTNER	PARTNER-001	{"停用": false, "性质": "客户", "编号": "PARTNER-001", "职位": "", "分管人员": "张伟", "分管部门": "销售一部", "应付余额": 0, "应收余额": 85600, "建档日期": "2026-01-10", "往来余额": 65600, "结算客户": true, "预付余额": 0, "预收余额": 20000, "客户价格等级": "一级批发", "往来单位名称": "华东铝业", "往来单位编码": "KH001"}	{}
PARTNER	PARTNER-002	{"停用": false, "性质": "客户", "编号": "PARTNER-002", "职位": "", "分管人员": "李娜", "分管部门": "销售二部", "应付余额": 0, "应收余额": 120000, "建档日期": "2026-02-15", "往来余额": 120000, "结算客户": true, "预付余额": 0, "预收余额": 0, "客户价格等级": "普通客户", "往来单位名称": "中天精工", "往来单位编码": "KH002"}	{}
PARTNER	PARTNER-003	{"停用": false, "性质": "客户", "编号": "PARTNER-003", "职位": "", "分管人员": "陈强", "分管部门": "国际部", "应付余额": 0, "应收余额": 45000, "建档日期": "2026-03-01", "往来余额": 40000, "结算客户": true, "预付余额": 0, "预收余额": 5000, "客户价格等级": "二级批发", "往来单位名称": "西部材料", "往来单位编码": "KH003"}	{}
PARTNER	PARTNER-004	{"停用": false, "性质": "客户", "编号": "PARTNER-004", "职位": "", "分管人员": "王芳", "分管部门": "销售一部", "应付余额": 0, "应收余额": 0, "建档日期": "2026-04-20", "往来余额": 0, "结算客户": true, "预付余额": 0, "预收余额": 0, "客户价格等级": "普通客户", "往来单位名称": "南方重工", "往来单位编码": "KH004"}	{}
PARTNER	PARTNER-005	{"停用": false, "性质": "两者", "编号": "PARTNER-005", "职位": "", "分管人员": "李娜", "分管部门": "销售二部", "应付余额": 12000, "应收余额": 8000, "建档日期": "2026-05-05", "往来余额": -7000, "结算客户": true, "预付余额": 3000, "预收余额": 0, "客户价格等级": "普通客户", "往来单位名称": "北方机械", "往来单位编码": "KH005"}	{}
PARTNER	PARTNER-006	{"停用": false, "性质": "供应商", "编号": "PARTNER-006", "职位": "", "分管人员": "孙采购", "分管部门": "采购部", "应付余额": 28000, "应收余额": 0, "建档日期": "2026-01-18", "往来余额": 18000, "结算客户": false, "预付余额": 10000, "预收余额": 0, "客户价格等级": "普通客户", "往来单位名称": "华东热处理厂", "往来单位编码": "GYS001"}	{}
PROJ	项目	{"备注": "项目"}	{"projects": [{"停用": false, "编号": "PROJ-001", "所属类别": "工程项目", "项目名称": "铝棒深加工", "项目编码": "XM001"}, {"停用": false, "编号": "PROJ-002", "所属类别": "研发", "项目名称": "散热片批量", "项目编码": "XM002"}, {"停用": true, "编号": "PROJ-003", "所属类别": "工程项目", "项目名称": "厂房扩建", "项目编码": "XM003"}]}
REGION	地区	{"备注": "地区"}	{"regions": [{"编号": "REGION-001", "地区名称": "广东省", "地区编码": "R01"}, {"编号": "REGION-002", "地区名称": "湖南省", "地区编码": "R02"}, {"编号": "REGION-003", "地区名称": "华东区", "地区编码": "R03"}, {"编号": "REGION-004", "地区名称": "华北区", "地区编码": "R04"}]}
REJECT	不合格原因	{"备注": "不合格原因", "单据状态": "启用"}	{"rejects": [{"停用": false, "备注": "", "编号": "REJECT-001", "不合格原因": "公差偏小", "不合格原因编码": "BH01"}, {"停用": false, "备注": "", "编号": "REJECT-002", "不合格原因": "毛刺多", "不合格原因编码": "BH02"}, {"停用": false, "备注": "", "编号": "REJECT-003", "不合格原因": "尺寸不良", "不合格原因编码": "BH03"}, {"停用": false, "备注": "", "编号": "REJECT-004", "不合格原因": "油污", "不合格原因编码": "BH04"}, {"停用": false, "备注": "", "不合格原因": "脏", "不合格原因编码": "BH05"}]}
ROUTE	工艺路线	{"备注": "工艺路线"}	{"processes": [{"停用": false, "编号": "ROUTE-001-1", "换算率": 1, "辅单位": "件", "关键工序": false, "加工方式": "自制", "加工顺序": 1, "工序名称": "下料", "工序编码": "PX001", "工资类型": "计件", "生产车间": "熔铸车间", "计件依据": "合格数量", "委外供应商": "", "标准合格率%": 100, "工艺路线名称": "铝棒 Φ80 加工路线", "工艺路线编码": "GY-001", "按辅单位计价": false, "默认报工数量": 0}, {"停用": false, "编号": "ROUTE-001-2", "换算率": 1, "辅单位": "件", "关键工序": true, "加工方式": "自制", "加工顺序": 2, "工序名称": "车削", "工序编码": "PX002", "工资类型": "计件", "生产车间": "熔铸车间", "计件依据": "合格数量", "委外供应商": "", "标准合格率%": 98, "工艺路线名称": "铝棒 Φ80 加工路线", "工艺路线编码": "GY-001", "按辅单位计价": false, "默认报工数量": 0}, {"停用": false, "编号": "ROUTE-001-3", "换算率": 1, "辅单位": "件", "关键工序": false, "加工方式": "自制", "加工顺序": 3, "工序名称": "检验", "工序编码": "PX007", "工资类型": "计时", "生产车间": "测试车间", "计件依据": "完工数量", "委外供应商": "", "标准合格率%": 100, "工艺路线名称": "铝棒 Φ80 加工路线", "工艺路线编码": "GY-001", "按辅单位计价": false, "默认报工数量": 0}, {"停用": false, "编号": "ROUTE-002-1", "换算率": 1, "辅单位": "件", "关键工序": false, "加工方式": "自制", "加工顺序": 1, "工序名称": "下料", "工序编码": "PX001", "工资类型": "计件", "生产车间": "熔铸车间", "计件依据": "合格数量", "委外供应商": "", "标准合格率%": 100, "工艺路线名称": "减速箱体 A 加工路线", "工艺路线编码": "GY-002", "按辅单位计价": false, "默认报工数量": 0}, {"停用": false, "编号": "ROUTE-002-2", "换算率": 1, "辅单位": "件", "关键工序": true, "加工方式": "自制", "加工顺序": 2, "工序名称": "铣削", "工序编码": "PX003", "工资类型": "计件", "生产车间": "精整车间", "计件依据": "合格数量", "委外供应商": "", "标准合格率%": 97, "工艺路线名称": "减速箱体 A 加工路线", "工艺路线编码": "GY-002", "按辅单位计价": false, "默认报工数量": 0}, {"停用": false, "编号": "ROUTE-002-3", "换算率": 1, "辅单位": "kg", "关键工序": true, "加工方式": "委外", "加工顺序": 3, "工序名称": "热处理", "工序编码": "PX005", "工资类型": "计时", "生产车间": "轧制车间", "计件依据": "完工数量", "委外供应商": "华东热处理厂", "标准合格率%": 100, "工艺路线名称": "减速箱体 A 加工路线", "工艺路线编码": "GY-002", "按辅单位计价": true, "默认报工数量": 0}, {"停用": false, "编号": "ROUTE-002-4", "换算率": 1, "辅单位": "件", "关键工序": false, "加工方式": "自制", "加工顺序": 4, "工序名称": "检验", "工序编码": "PX007", "工资类型": "计时", "生产车间": "测试车间", "计件依据": "完工数量", "委外供应商": "", "标准合格率%": 100, "工艺路线名称": "减速箱体 A 加工路线", "工艺路线编码": "GY-002", "按辅单位计价": false, "默认报工数量": 0}, {"停用": false, "编号": "undefined-1", "换算率": 1, "辅单位": "件", "关键工序": false, "加工方式": "自制", "加工顺序": 1, "工序名称": "下料", "工序编码": "PX001", "工资类型": "计件", "生产车间": "熔铸车间", "计件依据": "合格数量", "委外供应商": "", "标准合格率%": 100, "工艺路线名称": "制门加工路线", "工艺路线编码": "GY-003", "按辅单位计价": false, "默认报工数量": 0}, {"停用": false, "编号": "undefined-2", "换算率": 1, "辅单位": "件", "关键工序": true, "加工方式": "自制", "加工顺序": 2, "工序名称": "车削", "工序编码": "PX002", "工资类型": "计件", "生产车间": "熔铸车间", "计件依据": "合格数量", "委外供应商": "", "标准合格率%": 98, "工艺路线名称": "制门加工路线", "工艺路线编码": "GY-003", "按辅单位计价": false, "默认报工数量": 0}, {"停用": false, "编号": "undefined-3", "换算率": 1, "辅单位": "件", "关键工序": false, "加工方式": "自制", "加工顺序": 3, "工序名称": "检验", "工序编码": "PX007", "工资类型": "计时", "生产车间": "测试车间", "计件依据": "完工数量", "委外供应商": "", "标准合格率%": 100, "工艺路线名称": "制门加工路线", "工艺路线编码": "GY-003", "按辅单位计价": false, "默认报工数量": 0}]}
TEAM	TEAM-001	{"备注": "", "编号": "TEAM-001", "所属部门": "熔铸车间", "是否停用": false, "班组名称": "下料班", "班组编码": "BZ001"}	{}
TEAM	TEAM-002	{"备注": "", "编号": "TEAM-002", "所属部门": "熔铸车间", "是否停用": false, "班组名称": "车工班", "班组编码": "BZ002"}	{}
TEAM	TEAM-003	{"备注": "", "编号": "TEAM-003", "所属部门": "精整车间", "是否停用": false, "班组名称": "铣工班", "班组编码": "BZ003"}	{}
TEAM	TEAM-004	{"备注": "委外", "编号": "TEAM-004", "所属部门": "轧制车间", "是否停用": false, "班组名称": "热处理班", "班组编码": "BZ004"}	{}
TEAM	TEAM-005	{"备注": "", "编号": "TEAM-005", "所属部门": "测试车间", "是否停用": false, "班组名称": "质检班", "班组编码": "BZ005"}	{}
UOM	计量单位	{"备注": "计量单位"}	{"uoms": [{"编号": "UOM-001", "主单位": "件", "换算率": 1, "单位类型": "单计量", "计量单位名称": "件", "计量单位编码": "U01"}, {"编号": "UOM-002", "主单位": "kg", "换算率": 1, "单位类型": "单计量", "计量单位名称": "kg", "计量单位编码": "U02"}, {"编号": "UOM-003", "主单位": "套", "换算率": 1, "单位类型": "单计量", "计量单位名称": "套", "计量单位编码": "U03"}, {"编号": "UOM-004", "主单位": "升", "换算率": 1, "单位类型": "单计量", "计量单位名称": "升", "计量单位编码": "U04"}, {"编号": "UOM-005", "主单位": "台", "换算率": 1, "单位类型": "单计量", "计量单位名称": "台", "计量单位编码": "U05"}, {"编号": "UOM-006", "主单位": "kg", "换算率": 1000, "单位类型": "多计量", "计量单位名称": "吨", "计量单位编码": "U06"}, {"主单位": "g", "换算率": 1, "单位类型": "单计量", "计量单位名称": "g", "计量单位编码": "U07"}, {"主单位": "1", "换算率": 2, "单位类型": "单计量", "计量单位名称": "2", "计量单位编码": "U08"}]}
